MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:96982	Mif	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	10		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:96982	Mif	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	10		positive regulation of acute inflammatory response			ISO	RGD:621163 	J:155856 	
MGI:2676885	Mir21a	microRNA 21a	11		inflammatory response to antigenic stimulus			IDA		J:184679 	
MGI:2676832	Mir147	microRNA 147	2		negative regulation of inflammatory response	regulates a function/process that has the participant peritoneal cavity,regulates a function/process that has the participant macrophage		IDA		J:153065 	
MGI:2676840	Mir155	microRNA 155	16		inflammatory response to antigenic stimulus			IDA		J:184679 	
MGI:3619324	Mir301	microRNA 301	11		inflammatory response to antigenic stimulus			IDA		J:184679 	
MGI:3619335	Mir324	microRNA 324	11		positive regulation of cytokine production involved in inflammatory response	regulates a function/process that happens in inflammatory macrophage		IDA		J:211782 	
MGI:3718576	Mir883b	microRNA 883b	X		inflammatory response			IDA		J:190951 	
MGI:3718576	Mir883b	microRNA 883b	X		inflammatory response			IMP		J:190951 	
MGI:5562735	Mir7116	microRNA 7116	11		leukocyte activation involved in inflammatory response	is a part of reactive gliosis		IDA		J:243491 	
MGI:5562735	Mir7116	microRNA 7116	11		reactive gliosis			IDA		J:243491 	
MGI:5490891	Mir7578	microRNA 7578	2		negative regulation of inflammatory response	regulates a function/process that happens in macrophage		IDA		J:195583 	
MGI:1202395	Mmp8	matrix metallopeptidase 8	9		positive regulation of microglial cell activation	is a part of cellular response to lipopolysaccharide,is a part of positive regulation of neuroinflammatory response		IMP		J:265613 	
MGI:1202395	Mmp8	matrix metallopeptidase 8	9		positive regulation of neuroinflammatory response	happens in microglial cell,regulates a function/process that happens in microglial cell,regulates tumor necrosis factor production|happens in microglial cell,regulates a function/process that happens in microglial cell,regulates interleukin-6 production|happens in microglial cell,regulates a function/process that happens in microglial cell,regulates nitric oxide production involved in inflammatory response|happens in microglial cell,regulates a function/process that happens in microglial cell,regulates interleukin-10 production		IMP		J:265613 	
MGI:1202395	Mmp8	matrix metallopeptidase 8	9		positive regulation of neuroinflammatory response	is a part of cellular response to lipopolysaccharide		IMP		J:265613 	
MGI:1202395	Mmp8	matrix metallopeptidase 8	9		positive regulation of neuroinflammatory response			ISO	RGD:631408 	J:155856 	
MGI:2443938	Mmp25	matrix metallopeptidase 25	17		inflammatory response			IEA	IPR028733 	J:72247 	
MGI:2684085	Mrgpra3	MAS-related GPR, member A3	7		acute-phase response			IEA	KW-0011 	J:60000 	
MGI:95495	Ms4a2	membrane-spanning 4-domains, subfamily A, member 2	19		inflammatory response			ISO	RGD:2598 	J:155856 	
MGI:3652339	Msmp	microseminoprotein, prostate associated	4		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2676278	Muc19	mucin 19	15		negative regulation of inflammatory response	regulates a function/process that has the participant submandibular gland		IGI	MGI:107341 	J:78331 	
MGI:2676278	Muc19	mucin 19	15		negative regulation of inflammatory response	regulates a function/process that has the participant salivary gland|regulates a function/process that has the participant lacrimal gland		IMP	MGI:1857043 	J:20364 	
MGI:2676278	Muc19	mucin 19	15		negative regulation of inflammatory response	regulates a function/process that has the participant salivary gland		IMP	MGI:1857043 	J:39799 	
MGI:2676278	Muc19	mucin 19	15		negative regulation of inflammatory response	regulates a function/process that has the participant lacrimal gland|regulates a function/process that has the participant salivary gland		IMP	MGI:1857043 	J:56075 J:62145 	
MGI:2676278	Muc19	mucin 19	15		negative regulation of inflammatory response			IMP	MGI:1857043 	J:34813 	
MGI:107624	Mvk	mevalonate kinase	5		negative regulation of inflammatory response			ISO	Q03426 	J:164563 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		inflammatory response			IMP	MGI:4421295 	J:221015 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		leukocyte activation involved in inflammatory response	is a part of inflammatory response		IGI	MGI:104696 	J:297349 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of cytokine production involved in inflammatory response	regulates a function/process that happens in macrophage		IMP		J:158401 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		positive regulation of cytokine production involved in inflammatory response			ISO	Q99836 	J:164563 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		regulation of inflammatory response			IMP		J:131398 	
MGI:2443063	Mylk3	myosin light chain kinase 3	8		regulation of vascular permeability involved in acute inflammatory response			ISO	Q32MK0 	J:164563 	
MGI:1298223	Naip1	NLR family, apoptosis inhibitory protein 1	13		inflammatory response			IBA	PTN002930617 	J:265628 	
MGI:1298226	Naip2	NLR family, apoptosis inhibitory protein 2	13		inflammatory response			IBA	PTN002930617 	J:265628 	
MGI:1298226	Naip2	NLR family, apoptosis inhibitory protein 2	13		inflammatory response			IMP		J:176197 	
MGI:1298220	Naip5	NLR family, apoptosis inhibitory protein 5	13		inflammatory response			IBA	PTN002930617 	J:265628 	
MGI:1298220	Naip5	NLR family, apoptosis inhibitory protein 5	13		inflammatory response			IMP		J:176197 	
MGI:1298222	Naip6	NLR family, apoptosis inhibitory protein 6	13		inflammatory response			IBA	PTN002930617 	J:265628 	
MGI:1298222	Naip6	NLR family, apoptosis inhibitory protein 6	13		inflammatory response			IMP		J:176197 	
MGI:1858256	Naip7	NLR family, apoptosis inhibitory protein 7	13		inflammatory response			IBA	PTN002930617 	J:265628 	
MGI:2140885	Napepld	N-acyl phosphatidylethanolamine phospholipase D	5		positive regulation of inflammatory response			IMP		J:221888 	
MGI:97283	Ncf1	neutrophil cytosolic factor 1	5		inflammatory response			IMP	MGI:1934143 	J:75371 	
MGI:1929601	Ndfip1	Nedd4 family interacting protein 1	18		negative regulation of inflammatory response	regulates a function/process that has the participant ear		IMP	MGI:3695433 	J:116617 	
MGI:104719	Ndst1	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1	18		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1344370	Ndufc2	NADH:ubiquinone oxidoreductase subunit C2	7		regulation of inflammatory response			ISO	RGD:1307511 	J:155856 	
MGI:1343135	Ndufs4	NADH:ubiquinone oxidoreductase core subunit S4	13		inflammatory response			IMP	MGI:3793713 	J:220851 	
MGI:99421	Nfe2l1	nuclear factor, erythroid derived 2,-like 1	11		regulation of inflammatory response			IMP	MGI:6101514 	J:250015 J:265034 	
MGI:108420	Nfe2l2	nuclear factor, erythroid derived 2, like 2	2		inflammatory response			IMP	MGI:2385925 	J:219149 	
MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	3		negative regulation of inflammatory response	regulates a function/process that has the participant bone marrow macrophage		IMP	MGI:97312 	J:135247 	
MGI:104741	Nfkbia	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha	12		positive regulation of inflammatory response			ISO	P25963 	J:164563 	
MGI:3041243	Nfkbid	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, delta	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1931595	Nfkbiz	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta	16		inflammatory response			IDA		J:65974 	
MGI:1931595	Nfkbiz	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta	16		positive regulation of inflammatory response			ISO	Q9BYH8 	J:164563 	
MGI:2444070	Nlrc3	NLR family, CARD domain containing 3	16		negative regulation of cytokine production involved in inflammatory response			IMP		J:209896 	
MGI:2444070	Nlrc3	NLR family, CARD domain containing 3	16		negative regulation of inflammatory response			IMP		J:209896 	
MGI:2444070	Nlrc3	NLR family, CARD domain containing 3	16		negative regulation of inflammatory response			ISO	Q7RTR2 	J:164563 	
MGI:3036243	Nlrc4	NLR family, CARD domain containing 4	17		inflammatory response			IMP	MGI:3046934 	J:91292 	
MGI:3036243	Nlrc4	NLR family, CARD domain containing 4	17		inflammatory response			IMP		J:112670 J:112671 J:176197 J:185371 J:189256 	
MGI:2684861	Nlrp1a	NLR family, pyrin domain containing 1A	11		inflammatory response			IEA	IPR033516 	J:72247 	
MGI:3582959	Nlrp1b	NLR family, pyrin domain containing 1B	11		inflammatory response			IEA	IPR033516 	J:72247 	
MGI:3582959	Nlrp1b	NLR family, pyrin domain containing 1B	11		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		inflammatory response			IDA		J:253629 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		inflammatory response			ISO	Q96P20 	J:164563 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		negative regulation of acute inflammatory response			ISO	Q96P20 	J:164563 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		negative regulation of inflammatory response			ISO	Q96P20 	J:164563 	
MGI:2653833	Nlrp3	NLR family, pyrin domain containing 3	11		regulation of inflammatory response	regulates a function/process that has the participant liver		IMP	MGI:3686871 	J:181354 	
MGI:2443697	Nlrp4a	NLR family, pyrin domain containing 4A	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:3056570	Nlrp4b	NLR family, pyrin domain containing 4B	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1890518	Nlrp4c	NLR family, pyrin domain containing 4C	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:3056600	Nlrp4e	NLR family, pyrin domain containing 4E	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2145528	Nlrp4f	NLR family, pyrin domain containing 4F	13		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2141990	Nlrp6	NLR family, pyrin domain containing 6	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2141990	Nlrp6	NLR family, pyrin domain containing 6	7		negative regulation of inflammatory response to antigenic stimulus			IMP		J:186698 	
MGI:2141990	Nlrp6	NLR family, pyrin domain containing 6	7		regulation of inflammatory response	regulates a function/process that has the participant colon		IMP	MGI:5085850 	J:197406 	
MGI:2141990	Nlrp6	NLR family, pyrin domain containing 6	7		regulation of inflammatory response			IMP		J:175503 	
MGI:2675292	Nlrp9a	NLR family, pyrin domain containing 9A	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2675377	Nlrp9b	NLR family, pyrin domain containing 9B	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:3028627	Nlrp9c	NLR family, pyrin domain containing 9C	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2444084	Nlrp10	NLR family, pyrin domain containing 10	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2444084	Nlrp10	NLR family, pyrin domain containing 10	7		positive regulation of inflammatory response			IMP		J:245258 	
MGI:2676630	Nlrp12	NLR family, pyrin domain containing 12	7		negative regulation of inflammatory response			IMP		J:272644 	
MGI:2676630	Nlrp12	NLR family, pyrin domain containing 12	7		negative regulation of inflammatory response			ISO	P59046 	J:164563 	
MGI:2429611	Nlrx1	NLR family member X1	9		negative regulation of inflammatory response			IMP	MGI:5141085 	J:173995 	
MGI:1928368	Nmi	N-myc (and STAT) interactor	2		positive regulation of inflammatory response			IMP		J:298909 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		inflammatory response			TAS		J:114723 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		negative regulation of inflammatory response to antigenic stimulus	regulates a function/process that has the participant colon		IMP	MGI:2680581 	J:113450 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		positive regulation of cytokine production involved in inflammatory response			ISO	Q9HC29 	J:164563 	
MGI:2429397	Nod2	nucleotide-binding oligomerization domain containing 2	8		regulation of inflammatory response			IMP	MGI:3529594 	J:178054 	
MGI:97361	Nos2	nitric oxide synthase 2, inducible	11		inflammatory response			IBA	PTN002714492 	J:265628 	
MGI:97361	Nos2	nitric oxide synthase 2, inducible	11		inflammatory response			TAS		J:113936 	
MGI:97361	Nos2	nitric oxide synthase 2, inducible	11		regulation of cytokine production involved in inflammatory response			ISO	P35228 	J:164563 	
MGI:97363	Notch1	notch 1	2		inflammatory response to antigenic stimulus			IGI	MGI:97364 	J:123631 	
MGI:97364	Notch2	notch 2	3		inflammatory response to antigenic stimulus			IGI	MGI:97363 	J:123631 	
MGI:97367	Nppa	natriuretic peptide type A	4		positive regulation of histamine secretion by mast cell			ISO	RGD:3193 	J:155856 	
MGI:108082	Npy5r	neuropeptide Y receptor Y5	8		negative regulation of acute inflammatory response to antigenic stimulus			ISO	RGD:3199 	J:155856 	
MGI:108082	Npy5r	neuropeptide Y receptor Y5	8		positive regulation of acute inflammatory response			ISO	RGD:3199 	J:155856 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		negative regulation of astrocyte activation			IMP		J:273176 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		negative regulation of inflammatory response			IMP		J:264705 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		negative regulation of microglial cell activation			IMP		J:273176 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		negative regulation of neuroinflammatory response			IMP		J:273176 	
MGI:2449205	Nr1d2	nuclear receptor subfamily 1, group D, member 2	14		negative regulation of inflammatory response			IMP		J:264705 	
MGI:2449205	Nr1d2	nuclear receptor subfamily 1, group D, member 2	14		regulation of inflammatory response			IMP		J:203407 	
MGI:1352462	Nr1h3	nuclear receptor subfamily 1, group H, member 3	2		negative regulation of inflammatory response			IBA	PTN000637816 	J:265628 	
MGI:1352462	Nr1h3	nuclear receptor subfamily 1, group H, member 3	2		negative regulation of inflammatory response			IDA		J:173138 	
MGI:1352464	Nr1h4	nuclear receptor subfamily 1, group H, member 4	10		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1352464	Nr1h4	nuclear receptor subfamily 1, group H, member 4	10		negative regulation of inflammatory response			IBA	PTN002786623 	J:265628 	
MGI:1352464	Nr1h4	nuclear receptor subfamily 1, group H, member 4	10		negative regulation of inflammatory response			IMP		J:228561 	
MGI:2445095	Nrros	negative regulator of reactive oxygen species	16		inflammatory response			IMP		J:209569 	
MGI:99782	Nt5e	5' nucleotidase, ecto	9		negative regulation of inflammatory response	regulates a function/process that has the participant lung		IMP	MGI:3522017 	J:129862 	
MGI:1891834	Nupr1	nuclear protein transcription regulator 1	7		acute inflammatory response	has the participant pancreas		IMP	MGI:3784016 	J:88958 	
MGI:1891834	Nupr1	nuclear protein transcription regulator 1	7		positive regulation of neuroinflammatory response			IMP		J:156137 	
MGI:1916842	Odam	odontogenic, ameloblast asssociated	5		inflammatory response			ISO	A1E959 	J:164563 	
MGI:1261434	Olr1	oxidized low density lipoprotein (lectin-like) receptor 1	6		inflammatory response			IBA	PTN002503908 	J:265628 	
MGI:1261434	Olr1	oxidized low density lipoprotein (lectin-like) receptor 1	6		inflammatory response			ISO	RGD:620515 	J:155856 	
MGI:97443	Orm1	orosomucoid 1	4		acute-phase response			IEA	KW-0011 	J:60000 	
MGI:97444	Orm2	orosomucoid 2	4		acute-phase response			IEA	KW-0011 	J:60000 	
MGI:104749	Osm	oncostatin M	11		positive regulation of inflammatory response			ISO	P13725 	J:164563 	
MGI:3577015	Otulin	OTU deubiquitinase with linear linkage specificity	15		negative regulation of inflammatory response			IBA	PTN002133460 	J:265628 	
MGI:3577015	Otulin	OTU deubiquitinase with linear linkage specificity	15		negative regulation of inflammatory response			IMP		J:236075 J:264084 	
MGI:3577015	Otulin	OTU deubiquitinase with linear linkage specificity	15		negative regulation of inflammatory response			ISO	Q96BN8 	J:164563 	
MGI:1098235	P2rx1	purinergic receptor P2X, ligand-gated ion channel, 1	11		serotonin secretion by platelet	happens in platelet		IMP	MGI:2181608 	J:85102 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		inflammatory response	has the participant metanephros		IMP	MGI:2386080 	J:136485 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		inflammatory response	has the participant peritoneal macrophage		IMP	MGI:2386080 	J:111397 	
MGI:2135637	Park7	Parkinson disease (autosomal recessive, early onset) 7	4		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2135637	Park7	Parkinson disease (autosomal recessive, early onset) 7	4		positive regulation of acute inflammatory response to antigenic stimulus			IMP		J:239193 	
MGI:2135637	Park7	Parkinson disease (autosomal recessive, early onset) 7	4		regulation of inflammatory response			IMP		J:169981 	
MGI:2685589	Parp4	poly (ADP-ribose) polymerase family, member 4	14		inflammatory response			ISO	Q9UKK3 	J:164563 	
MGI:1289156	Pbk	PDZ binding kinase	14		negative regulation of inflammatory response	regulates a function/process that has the participant fibroblast		IMP	MGI:5293435 	J:176985 	
MGI:107490	Pdcd4	programmed cell death 4	19		negative regulation of cytokine production involved in inflammatory response	uses UniProtKB:P07750,happens in splenocyte|uses UniProtKB:P18893,happens in splenocyte|uses UniProtKB:P01580,happens in splenocyte		IMP		J:120583 	
MGI:107490	Pdcd4	programmed cell death 4	19		negative regulation of cytokine production involved in inflammatory response	is a part of cellular response to lipopolysaccharide,uses UniProtKB:P18893		IMP		J:158464 	
MGI:107490	Pdcd4	programmed cell death 4	19		positive regulation of inflammatory response	is a part of cellular response to lipopolysaccharide		IMP		J:158464 	
MGI:107490	Pdcd4	programmed cell death 4	19		positive regulation of inflammatory response			IMP		J:120583 	
MGI:2446107	Pde2a	phosphodiesterase 2A, cGMP-stimulated	7		positive regulation of inflammatory response			IMP		J:177228 	
MGI:2651499	Pde5a	phosphodiesterase 5A, cGMP-specific	3		positive regulation of chronic inflammatory response			ISO	RGD:620995 	J:155856 	
MGI:1098283	Per1	period circadian clock 1	11		regulation of cytokine production involved in inflammatory response			ISO	RGD:727863 	J:155856 	
MGI:1888711	Pf4	platelet factor 4	5		inflammatory response			IBA	PTN000021269 	J:265628 	
MGI:1345092	Pglyrp1	peptidoglycan recognition protein 1	7		negative regulation of inflammatory response			IMP	MGI:2670590 	J:178054 	
MGI:1928099	Pglyrp2	peptidoglycan recognition protein 2	17		regulation of inflammatory response			IMP	MGI:5297105 	J:178054 J:179696 	
MGI:1933177	Pik3ap1	phosphoinositide-3-kinase adaptor protein 1	19		regulation of inflammatory response			IMP		J:180126 	
MGI:1098211	Pik3cd	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	4		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1353576	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	12		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1353576	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	12		positive regulation of acute inflammatory response			ISO	RGD:1306468 	J:155856 	
MGI:2159342	Pja2	praja ring finger ubiquitin ligase 2	17		inflammatory response			ISO	O43164 	J:164563 	
MGI:1341796	Pla2g2d	phospholipase A2, group IID	4		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1341796	Pla2g2d	phospholipase A2, group IID	4		regulation of acute inflammatory response to antigenic stimulus			IMP		J:201008 	
MGI:1349660	Pla2g2e	phospholipase A2, group IIE	4		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2444945	Pla2g3	phospholipase A2, group III	11		positive regulation of cytokine production involved in inflammatory response	uses Il1b,happens in colon		IMP	MGI:4461174 	J:256369 	
MGI:2444945	Pla2g3	phospholipase A2, group III	11		positive regulation of cytokine production involved in inflammatory response	happens in colon,uses Il22		IMP	MGI:4461174 	J:256369 	
MGI:2444945	Pla2g3	phospholipase A2, group III	11		positive regulation of histamine secretion by mast cell			IMP		J:197334 	
MGI:2444945	Pla2g3	phospholipase A2, group III	11		positive regulation of histamine secretion by mast cell			ISO	Q9NZ20 	J:164563 	
MGI:2444945	Pla2g3	phospholipase A2, group III	11		production of molecular mediator involved in inflammatory response			IMP	MGI:4461174 	J:256369 	
MGI:1195256	Pla2g4a	phospholipase A2, group IVA (cytosolic, calcium-dependent)	1		positive regulation of inflammatory response			ISO	RGD:67366 	J:155856 	
MGI:101899	Pla2g5	phospholipase A2, group V	4		negative regulation of inflammatory response			IMP	MGI:3042209 	J:215319 	
MGI:1351327	Pla2g7	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)	17		inflammatory response			TAS		J:29539 	
MGI:1347522	Pla2g10	phospholipase A2, group X	16		negative regulation of cytokine production involved in inflammatory response	uses Tnf		IMP	MGI:4412409 	J:232433 	
MGI:1347522	Pla2g10	phospholipase A2, group X	16		negative regulation of cytokine production involved in inflammatory response	uses Il17a		IMP	MGI:4412409 	J:232433 	
MGI:1347522	Pla2g10	phospholipase A2, group X	16		negative regulation of cytokine production involved in inflammatory response	uses Il22		IMP	MGI:4412409 	J:232433 	
MGI:1347522	Pla2g10	phospholipase A2, group X	16		negative regulation of cytokine production involved in inflammatory response	uses Il1b		IMP	MGI:4412409 	J:232433 	
MGI:1347522	Pla2g10	phospholipase A2, group X	16		negative regulation of cytokine production involved in inflammatory response	uses Il6		IMP	MGI:4412409 	J:232433 	
MGI:1347522	Pla2g10	phospholipase A2, group X	16		negative regulation of inflammatory response			IMP	MGI:4412409 	J:232433 	
MGI:1347522	Pla2g10	phospholipase A2, group X	16		production of molecular mediator involved in inflammatory response	uses CHEBI:25681		IDA		J:232433 	
MGI:1347522	Pla2g10	phospholipase A2, group X	16		production of molecular mediator involved in inflammatory response	uses CHEBI:25681		IMP	MGI:4412409 	J:232433 	
MGI:104810	Plaa	phospholipase A2, activating protein	4		inflammatory response			IDA		J:28587 	
MGI:1333782	Pld3	phospholipase D family, member 3	7		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:1333782	Pld3	phospholipase D family, member 3	7		regulation of cytokine production involved in inflammatory response			IMP		J:180963 	
MGI:2144765	Pld4	phospholipase D family, member 4	12		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:2144765	Pld4	phospholipase D family, member 4	12		regulation of cytokine production involved in inflammatory response			IMP		J:180963 	
MGI:1915009	Plgrkt	plasminogen receptor, C-terminal lysine transmembrane protein	19		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:97623	Plp1	proteolipid protein (myelin) 1	X		inflammatory response			IGI	MGI:1917997 	J:201143 	
MGI:97631	Pmp22	peripheral myelin protein 22	11		regulation of inflammatory response			IMP	MGI:1856217 	J:202239 	
MGI:2180564	Pnma1	paraneoplastic antigen MA1	12		inflammatory response to antigenic stimulus			ISO	RGD:621230 	J:155856 	
MGI:97740	Polb	polymerase (DNA directed), beta	8		inflammatory response			IMP	MGI:5427084 	J:206872 	
MGI:104740	Ppara	peroxisome proliferator activated receptor alpha	15		negative regulation of cytokine production involved in inflammatory response			ISO	Q07869 	J:164563 	
MGI:104740	Ppara	peroxisome proliferator activated receptor alpha	15		negative regulation of inflammatory response			IBA	PTN001182168 	J:265628 	
MGI:104740	Ppara	peroxisome proliferator activated receptor alpha	15		negative regulation of inflammatory response			ISO	Q07869 	J:164563 	
MGI:101884	Ppard	peroxisome proliferator activator receptor delta	17		negative regulation of inflammatory response			IBA	PTN001182168 	J:265628 	
MGI:101884	Ppard	peroxisome proliferator activator receptor delta	17		negative regulation of inflammatory response			ISO	RGD:3370 	J:155856 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		inflammatory response			TAS		J:78315 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		negative regulation of acute inflammatory response			ISO	RGD:3371 	J:155856 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		negative regulation of inflammatory response			IBA	PTN001182168 	J:265628 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		negative regulation of microglial cell activation			IGI	URS000024A59E_10090 	J:268006 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		negative regulation of neuroinflammatory response			IGI	URS000024A59E_10090 	J:268006 	
MGI:1888712	Ppbp	pro-platelet basic protein	5		inflammatory response			IBA	PTN000021269 	J:265628 	
MGI:1888712	Ppbp	pro-platelet basic protein	5		leukocyte migration involved in inflammatory response			IMP	MGI:3797508 	J:198197 	
MGI:1919711	Prcp	prolylcarboxypeptidase (angiotensinase C)	7		plasma kallikrein-kinin cascade			IMP	MGI:4123993 	J:172848 	
MGI:109486	Prdx2	peroxiredoxin 2	8		respiratory burst involved in inflammatory response			IMP	MGI:2668456 	J:125361 	
MGI:97595	Prkca	protein kinase C, alpha	11		positive regulation of inflammatory response			IMP	MGI:3029711 	J:85082 	
MGI:97601	Prkcq	protein kinase C, theta	2		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:97602	Prkcz	protein kinase C, zeta	4		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:99879	Prkd1	protein kinase D1	12		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:97771	Proc	protein C	18		negative regulation of inflammatory response			ISO	P04070 	J:164563 	
MGI:109284	Psen2	presenilin 2	1		neuroinflammatory response	happens in mature microglial cell		IGI	MGI:1202717 	J:168322 	
MGI:109284	Psen2	presenilin 2	1		neuroinflammatory response	happens in mature microglial cell		IMP		J:168322 	
MGI:1347005	Psma1	proteasome subunit alpha 1	7		negative regulation of inflammatory response to antigenic stimulus			IMP		J:156236 	
MGI:1347005	Psma1	proteasome subunit alpha 1	7		negative regulation of inflammatory response to antigenic stimulus			TAS		J:155590 	
MGI:1098257	Psmb4	proteasome (prosome, macropain) subunit, beta type 4	3		negative regulation of inflammatory response to antigenic stimulus			IMP		J:156236 	
MGI:1321396	Pstpip1	proline-serine-threonine phosphatase-interacting protein 1	9		inflammatory response			IEA	KW-0395 	J:60000 	
MGI:106066	Ptafr	platelet-activating factor receptor	4		inflammatory response			IMP	MGI:3036770 	J:87866 	
MGI:102966	Ptgdr	prostaglandin D receptor	14		inflammatory response			IBA	PTN000933518 	J:265628 	
MGI:102966	Ptgdr	prostaglandin D receptor	14		inflammatory response			IMP	MGI:2386956 	J:98317 	
MGI:97793	Ptger1	prostaglandin E receptor 1 (subtype EP1)	8		inflammatory response			IBA	PTN000933518 	J:265628 	
MGI:97794	Ptger2	prostaglandin E receptor 2 (subtype EP2)	14		inflammatory response			IBA	PTN000933518 	J:265628 	
MGI:97795	Ptger3	prostaglandin E receptor 3 (subtype EP3)	3		fever generation			IDA		J:70534 	
MGI:97795	Ptger3	prostaglandin E receptor 3 (subtype EP3)	3		fever generation			IMP	MGI:2137759 	J:70534 	
MGI:97795	Ptger3	prostaglandin E receptor 3 (subtype EP3)	3		inflammatory response			IBA	PTN000933518 	J:265628 	
MGI:97795	Ptger3	prostaglandin E receptor 3 (subtype EP3)	3		positive regulation of fever generation			IMP		J:155398 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		inflammatory response			IBA	PTN000933518 	J:265628 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		negative regulation of inflammatory response			IBA	PTN002627505 	J:265628 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		negative regulation of inflammatory response	regulates a function/process that has the participant bone marrow macrophage		IGI	MGI:1335089 	J:135247 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		negative regulation of inflammatory response	regulates a function/process that has the participant bone marrow macrophage		IMP	MGI:2137850 	J:135247 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		negative regulation of inflammatory response			ISO	P35408 	J:164563 	
MGI:104311	Ptger4	prostaglandin E receptor 4 (subtype EP4)	15		positive regulation of inflammatory response			IDA		J:151236 	
MGI:1927593	Ptges	prostaglandin E synthase	2		regulation of fever generation			IMP		J:89960 	
MGI:1927593	Ptges	prostaglandin E synthase	2		regulation of inflammatory response			IMP		J:90980 	
