MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		positive regulation of tumor necrosis factor production	happens in macrophage		IDA		J:87393 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		positive regulation of tumor necrosis factor production			IMP	MGI:3026870 	J:87393 	
MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	11		positive regulation of interleukin-2 production			ISO	Q01082 	J:164563 	
MGI:98397	Src	Rous sarcoma oncogene	2		positive regulation of cytokine production			ISO	RGD:620795 	J:155856 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		positive regulation of interferon-alpha production			ISO	P42224 	J:164563 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		positive regulation of cytokine production involved in inflammatory response			ISO	P40763 	J:164563 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		positive regulation of interleukin-1 beta production			ISO	P40763 	J:164563 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		positive regulation of interleukin-10 production			ISO	P40763 	J:164563 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		positive regulation of interleukin-6 production			ISO	RGD:3772 	J:155856 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		positive regulation of interleukin-8 production			ISO	P40763 	J:164563 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		positive regulation of tumor necrosis factor production			ISO	P40763 	J:164563 	
MGI:103036	Stat5a	signal transducer and activator of transcription 5A	11		positive regulation of interleukin-2 production	regulates a function/process that happens in T cell		IGI	MGI:103035 	J:53400 	
MGI:103035	Stat5b	signal transducer and activator of transcription 5B	11		positive regulation of interleukin-2 production	regulates a function/process that happens in T cell		IGI	MGI:103036 	J:53400 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		positive regulation of type I interferon production			IBA	PTN002855811 	J:265628 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		positive regulation of type I interferon production			IDA		J:233616 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		positive regulation of type I interferon production			ISO	RGD:1562552 	J:155856 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		positive regulation of type I interferon production			ISO	Q86WV6 	J:164563 	
MGI:2138563	Sulf1	sulfatase 1	1		positive regulation of vascular endothelial growth factor production			IBA	PTN001308943 	J:265628 	
MGI:2138563	Sulf1	sulfatase 1	1		positive regulation of vascular endothelial growth factor production	happens in glomerular visceral epithelial cell		IGI	Q8CFG0 	J:180645 	
MGI:1919293	Sulf2	sulfatase 2	2		positive regulation of vascular endothelial growth factor production			IBA	PTN001308943 	J:265628 	
MGI:1919293	Sulf2	sulfatase 2	2		positive regulation of vascular endothelial growth factor production	happens in glomerular visceral epithelial cell		IGI	Q8K007 	J:180645 	
MGI:99515	Syk	spleen tyrosine kinase	13		positive regulation of cytokine production			IGI	MGI:2157947 	J:153503 	
MGI:99515	Syk	spleen tyrosine kinase	13		positive regulation of granulocyte macrophage colony-stimulating factor production	regulates a function/process that happens in mast cell		IMP	MGI:2384078 	J:37676 	
MGI:99515	Syk	spleen tyrosine kinase	13		positive regulation of interleukin-10 production			ISO	P43405 	J:164563 	
MGI:99515	Syk	spleen tyrosine kinase	13		positive regulation of interleukin-12 production			ISO	P43405 	J:164563 	
MGI:99515	Syk	spleen tyrosine kinase	13		positive regulation of interleukin-3 production	regulates a function/process that happens in mast cell		IMP	MGI:2384078 	J:37676 	
MGI:99515	Syk	spleen tyrosine kinase	13		positive regulation of interleukin-4 production			IMP		J:144525 	
MGI:99515	Syk	spleen tyrosine kinase	13		positive regulation of interleukin-6 production			ISO	P43405 	J:164563 	
MGI:99515	Syk	spleen tyrosine kinase	13		positive regulation of interleukin-8 production			ISO	P43405 	J:164563 	
MGI:99515	Syk	spleen tyrosine kinase	13		positive regulation of monocyte chemotactic protein-1 production			ISO	P43405 	J:164563 	
MGI:99515	Syk	spleen tyrosine kinase	13		positive regulation of tumor necrosis factor production			ISO	P43405 	J:164563 	
MGI:99515	Syk	spleen tyrosine kinase	13		positive regulation of type I interferon production			IMP		J:178826 	
MGI:2442280	Tarm1	T cell-interacting, activating receptor on myeloid cells 1	7		positive regulation of cytokine production involved in inflammatory response			IDA		J:243472 	
MGI:1914831	Tbc1d23	TBC1 domain family, member 23	16		positive regulation of interleukin-6 production			IMP	MGI:3857844 	J:181861 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		positive regulation of interferon-alpha production			ISO	Q9UHD2 	J:164563 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		positive regulation of interferon-beta production	regulates a function/process that happens in fibroblast		IMP	MGI:3046789 	J:96405 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		positive regulation of interferon-beta production			ISO	Q9UHD2 	J:164563 	
MGI:98664	Tek	TEK receptor tyrosine kinase	4		positive regulation of cytokine production involved in immune response			IDA		J:157867 	
MGI:98725	Tgfb1	transforming growth factor, beta 1	7		positive regulation of interleukin-17 production			IDA		J:150655 	
MGI:98725	Tgfb1	transforming growth factor, beta 1	7		positive regulation of interleukin-17 production			ISO	P01137 	J:164563 	
MGI:98737	Thbs1	thrombospondin 1	2		positive regulation of transforming growth factor beta production			ISO	RGD:1588455 	J:155856 	
MGI:98737	Thbs1	thrombospondin 1	2		positive regulation of tumor necrosis factor production			ISO	P07996 	J:164563 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of chemokine production	regulates a function/process that happens in fibroblast,regulates a function/process that has the participant Cxcl10|regulates a function/process that happens in fibroblast,regulates a function/process that has the participant Ccl5|regulates a function/process that happens in fibroblast,regulates a function/process that has the participant Ccl2		IGI	MGI:108005 	J:84679 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of chemokine production	regulates a function/process that happens in macrophage,regulates a function/process that has the participant Cxcl10|regulates a function/process that happens in macrophage,regulates a function/process that has the participant Ccl5|regulates a function/process that happens in macrophage,regulates a function/process that has the participant Ccl2		IMP	MGI:3029019 	J:84679 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of cytokine production involved in inflammatory response			IBA	PTN002932982 	J:265628 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of cytokine production involved in inflammatory response	regulates a function/process that happens in macrophage		IMP		J:158401 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of interferon-beta production	regulates a function/process that happens in macrophage		IMP	MGI:2679794 	J:84896 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of interferon-beta production	regulates a function/process that happens in macrophage		IMP	MGI:3029019 	J:84679 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IMP	MGI:3029019 	J:84679 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of myeloid dendritic cell cytokine production			IBA	PTN002932982 	J:265628 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of myeloid dendritic cell cytokine production			IMP		J:173994 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IDA		J:84896 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IGI	MGI:108005 	J:84896 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IMP	MGI:2679794 	J:84896 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IMP	MGI:3029019 	J:84679 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of type I interferon production	regulates a function/process that happens in serum		IMP	MGI:2679794 	J:84896 	
MGI:3040056	Ticam2	toll-like receptor adaptor molecule 2	18		positive regulation of chemokine (C-C motif) ligand 5 production			IDA		J:133314 	
MGI:3040056	Ticam2	toll-like receptor adaptor molecule 2	18		positive regulation of chemokine (C-C motif) ligand 5 production			ISO	Q86XR7 	J:164563 	
MGI:3040056	Ticam2	toll-like receptor adaptor molecule 2	18		positive regulation of interferon-gamma production			IMP		J:196619 	
MGI:3040056	Ticam2	toll-like receptor adaptor molecule 2	18		positive regulation of interleukin-6 production			IDA		J:133314 	
MGI:3642260	Tigit	T cell immunoreceptor with Ig and ITIM domains	16		positive regulation of interleukin-10 production			IBA	PTN000589119 	J:265628 	
MGI:3642260	Tigit	T cell immunoreceptor with Ig and ITIM domains	16		positive regulation of interleukin-10 production			ISO	Q495A1 	J:164563 	
MGI:3642260	Tigit	T cell immunoreceptor with Ig and ITIM domains	16		positive regulation of interleukin-10 production			ISS	Q495A1 	J:150317 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of chemokine (C-X-C motif) ligand 1 production			IMP		J:122157 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of chemokine (C-X-C motif) ligand 2 production			IMP		J:122157 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of interleukin-12 production			IMP		J:96773 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of interleukin-15 production			ISO	P58753 	J:164563 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of interleukin-6 production			IDA		J:169799 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of interleukin-6 production			IMP		J:96773 J:122157 J:169893 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of interleukin-6 production			ISO	P58753 	J:164563 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of interleukin-8 production			IMP		J:122157 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of interleukin-8 production			ISO	P58753 	J:164563 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IMP	MGI:3573942 	J:96018 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of tumor necrosis factor production			IMP		J:96773 J:122157 	
MGI:2152213	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	9		positive regulation of tumor necrosis factor production			ISO	P58753 	J:164563 	
MGI:1341295	Tlr1	toll-like receptor 1	5		positive regulation of interleukin-6 production			IMP		J:103395 	
MGI:1341295	Tlr1	toll-like receptor 1	5		positive regulation of interleukin-8 production			ISO	Q15399 	J:164563 	
MGI:1341295	Tlr1	toll-like receptor 1	5		positive regulation of tumor necrosis factor production			IMP		J:103395 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of chemokine production	regulates a function/process that happens in brain		IMP	MGI:2178675 	J:104231 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of chemokine production			ISO	O60603 	J:164563 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of cytokine production			IGI	MGI:2157947 	J:153503 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of interferon-beta production			IDA		J:161025 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of interleukin-1 beta production	regulates a function/process that happens in mononuclear phagocyte,is a part of cellular response to amyloid-beta,uses UniProtKB:P01584		IGI	CPX-1134 	J:180762 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of interleukin-10 production			ISO	RGD:735138 	J:155856 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of interleukin-12 production			IDA		J:161025 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of interleukin-18 production			IDA		J:161025 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IDA		J:132126 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of interleukin-6 production			IDA		J:161025 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IMP	MGI:2178675 	J:106736 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of interleukin-6 production	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:2178675 	J:76115 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of interleukin-6 production			ISO	O60603 	J:164563 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of interleukin-8 production			ISO	O60603 	J:164563 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of macrophage cytokine production	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:2178675 	J:76115 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of tumor necrosis factor production			IDA		J:161025 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of tumor necrosis factor production	is a part of cellular response to amyloid-beta,regulates a function/process that happens in macrophage		IGI	CPX-1134 	J:180762 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of tumor necrosis factor production	regulates a function/process that happens in mononuclear phagocyte,is a part of cellular response to amyloid-beta,uses UniProtKB:P01375		IGI	CPX-1134 	J:180762 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of tumor necrosis factor production	happens in bone marrow macrophage,happens in hippocampal formation		IGI	P05067 P49768 	J:180762 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of tumor necrosis factor production	regulates a function/process that happens in brain		IMP	MGI:2178675 	J:104231 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IMP	MGI:2178675 	J:106736 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of tumor necrosis factor production	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:2178675 	J:76115 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of tumor necrosis factor production			IMP	MGI:2178675 	J:89998 	
MGI:1346060	Tlr2	toll-like receptor 2	3		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IMP	MGI:2674036 	J:96018 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of chemokine production	regulates a function/process that happens in macrophage,regulates a function/process that has the participant Cxcl10|regulates a function/process that happens in macrophage,regulates a function/process that has the participant Ccl5|regulates a function/process that happens in macrophage,regulates a function/process that has the participant Ccl2		IMP	MGI:3690535 	J:84679 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of chemokine production			ISO	O15455 	J:164563 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of cytokine production			IEA	IPR027173 	J:72247 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of interferon-alpha production			ISO	O15455 	J:164563 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of interferon-beta production			IDA		J:161025 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of interferon-beta production			ISO	O15455 	J:164563 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of interferon-beta production			ISS	O15455 	J:113978 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of interferon-gamma production			ISO	O15455 	J:164563 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of interleukin-12 production			IDA		J:161025 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IDA		J:132126 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of interleukin-6 production			IDA		J:161025 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of interleukin-6 production			IMP	MGI:2653138 	J:117613 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of interleukin-6 production			ISO	O15455 	J:164563 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of interleukin-8 production			ISO	O15455 	J:164563 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of tumor necrosis factor production			IDA		J:161025 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of tumor necrosis factor production			IMP	MGI:2653138 	J:117613 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of type I interferon production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in dendritic cell		IDA		J:131898 	
MGI:2156367	Tlr3	toll-like receptor 3	8		positive regulation of type III interferon production	regulates a function/process that happens in bone marrow,regulates a function/process caused by the action of dendritic cell		IDA		J:131898 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of chemokine (C-X-C motif) ligand 2 production			ISO	O00206 	J:164563 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of chemokine production			IDA		J:161025 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of chemokine production			ISO	O00206 	J:164563 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of cytokine production involved in inflammatory response	regulates a function/process that happens in macrophage		IGI	Q9Y2C9 	J:158401 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of cytokine production involved in inflammatory response			ISO	O00206 	J:164563 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interferon-alpha production			IDA		J:161025 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interferon-beta production			IDA		J:161025 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interferon-beta production	regulates a function/process that happens in macrophage		IMP	MGI:1860885 	J:96405 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interferon-gamma production			IMP		J:131398 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-1 beta production			ISO	O00206 	J:164563 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-1 production			IDA		J:161025 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-1 production			NAS		J:114045 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-10 production	regulates a function/process that happens in macrophage		IDA		J:173330 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-10 production			IDA		J:161025 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-12 production			IDA		J:161025 J:244275 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-12 production			ISO	O00206 	J:164563 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-13 production			NAS		J:114045 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IDA		J:132126 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-6 production			IDA		J:161025 J:244275 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-6 production	happens in macrophage		IMP	MGI:1860755 	J:87393 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-6 production	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:1860885 	J:76115 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-6 production			ISO	O00206 	J:164563 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-6 production			NAS		J:114045 J:169799 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of interleukin-8 production			ISO	O00206 	J:164563 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of macrophage cytokine production	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:1860885 	J:76115 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IDA		J:132126 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of tumor necrosis factor production			IDA		J:161025 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of tumor necrosis factor production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in macrophage		IMP	MGI:1857718 	J:59296 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IMP	MGI:1860755 	J:87393 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of tumor necrosis factor production	regulates a function/process that happens in macrophage		IMP	MGI:1860885 	J:110454 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of tumor necrosis factor production	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:1860885 	J:76115 	
MGI:96824	Tlr4	toll-like receptor 4	4		positive regulation of tumor necrosis factor production			ISO	O00206 	J:164563 	
MGI:1858171	Tlr5	toll-like receptor 5	1		positive regulation of cytokine production			IEA	IPR027176 	J:72247 	
MGI:1858171	Tlr5	toll-like receptor 5	1		positive regulation of interleukin-8 production			ISO	O60602 	J:164563 	
MGI:1341296	Tlr6	toll-like receptor 6	5		positive regulation of cytokine production involved in inflammatory response	regulates a function/process that happens in macrophage		IGI	O00206 	J:158401 	
MGI:1341296	Tlr6	toll-like receptor 6	5		positive regulation of interleukin-12 production			NAS		J:135494 	
MGI:1341296	Tlr6	toll-like receptor 6	5		positive regulation of interleukin-6 production			ISS	Q9EPQ1 	J:103395 	
MGI:2176882	Tlr7	toll-like receptor 7	X		positive regulation of chemokine production			ISO	Q9NYK1 	J:164563 	
MGI:2176882	Tlr7	toll-like receptor 7	X		positive regulation of interferon-alpha production			IMP		J:90024 	
MGI:2176882	Tlr7	toll-like receptor 7	X		positive regulation of interferon-alpha production			ISO	Q9NYK1 	J:164563 	
MGI:2176882	Tlr7	toll-like receptor 7	X		positive regulation of interferon-beta production			ISO	Q9NYK1 	J:164563 	
MGI:2176882	Tlr7	toll-like receptor 7	X		positive regulation of interferon-gamma production			ISO	Q9NYK1 	J:164563 	
MGI:2176882	Tlr7	toll-like receptor 7	X		positive regulation of interleukin-6 production			IBA	PTN002934106 	J:265628 	
MGI:2176882	Tlr7	toll-like receptor 7	X		positive regulation of interleukin-6 production	regulates a function/process that happens in macrophage		IDA		J:132126 	
MGI:2176882	Tlr7	toll-like receptor 7	X		positive regulation of interleukin-8 production			ISO	Q9NYK1 	J:164563 	
MGI:2176887	Tlr8	toll-like receptor 8	X		positive regulation of interferon-alpha production			ISO	Q9NR97 	J:164563 	
MGI:2176887	Tlr8	toll-like receptor 8	X		positive regulation of interferon-beta production			ISO	Q9NR97 	J:164563 	
MGI:2176887	Tlr8	toll-like receptor 8	X		positive regulation of interferon-gamma production			ISO	Q9NR97 	J:164563 	
MGI:2176887	Tlr8	toll-like receptor 8	X		positive regulation of interleukin-1 beta production			ISO	Q9NR97 	J:164563 	
MGI:2176887	Tlr8	toll-like receptor 8	X		positive regulation of interleukin-6 production			IBA	PTN002934106 	J:265628 	
MGI:2176887	Tlr8	toll-like receptor 8	X		positive regulation of interleukin-6 production			ISO	Q9NR97 	J:164563 	
MGI:2176887	Tlr8	toll-like receptor 8	X		positive regulation of interleukin-8 production			ISO	Q9NR97 	J:164563 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of chemokine production			ISO	Q9NR96 	J:164563 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of cytokine production			IDA		J:240588 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of granulocyte macrophage colony-stimulating factor production			ISO	Q9NR96 	J:164563 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of interferon-alpha production			ISO	Q9NR96 	J:164563 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of interferon-beta production			IDA		J:161025 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of interferon-beta production			ISO	Q9NR96 	J:164563 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of interferon-gamma production			ISO	Q9NR96 	J:164563 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of interleukin-10 production			IDA		J:161025 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of interleukin-12 production			IDA		J:161025 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of interleukin-18 production			IDA		J:161025 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of interleukin-6 production			IBA	PTN002934106 	J:265628 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of interleukin-6 production			IDA		J:161025 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of interleukin-6 production			ISO	Q9NR96 	J:164563 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of interleukin-8 production			ISO	Q9NR96 	J:164563 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of tumor necrosis factor production			IDA		J:161025 	
MGI:1932389	Tlr9	toll-like receptor 9	9		positive regulation of tumor necrosis factor production			IMP		J:143561 	
MGI:2684999	Tmf1	TATA element modulatory factor 1	6		positive regulation of cytokine production			IMP	MGI:4867392 	J:188381 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of chemokine (C-X-C motif) ligand 2 production			ISO	P01375 	J:164563 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of chemokine production			ISO	P01375 	J:164563 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of cytokine production			ISO	P01375 	J:164563 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of cytokine production involved in inflammatory response			ISO	P01375 	J:164563 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of fractalkine production			ISO	RGD:3876 	J:155856 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of interferon-gamma production	regulates a function/process that happens in lymphocyte		IGI	MGI:104797 	J:115034 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of interleukin-1 beta production			ISO	P01375 	J:164563 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of interleukin-18 production			ISO	RGD:3876 	J:155856 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of interleukin-33 production			ISO	P01375 	J:164563 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of interleukin-6 production	regulates a function/process that happens in fibroblast		IDA		J:75400 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of interleukin-6 production			ISO	RGD:3876 	J:155856 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of interleukin-6 production			ISO	P01375 	J:164563 	
MGI:104798	Tnf	tumor necrosis factor	17		positive regulation of interleukin-8 production			ISO	P01375 	J:164563 	
MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	6		positive regulation of tumor necrosis factor production			ISO	RGD:621237 	J:155856 	
MGI:99908	Tnfrsf8	tumor necrosis factor receptor superfamily, member 8	4		positive regulation of TRAIL production			ISO	P28908 	J:164563 	
MGI:99908	Tnfrsf8	tumor necrosis factor receptor superfamily, member 8	4		positive regulation of tumor necrosis factor production			ISO	P28908 	J:164563 	
MGI:1919299	Tnfrsf13c	tumor necrosis factor receptor superfamily, member 13c	15		positive regulation of interferon-gamma production			IMP	MGI:2389403 	J:92334 	
MGI:2675303	Tnfrsf14	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)	4		positive regulation of cytokine production involved in immune response			IBA	PTN002929911 	J:265628 	
MGI:2675303	Tnfrsf14	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)	4		positive regulation of cytokine production involved in immune response	regulates a function/process that happens in fat cell		IMP	MGI:4940320 	J:168073 	
