NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_RESPONSE_TO_INTERLEUKIN_18	13		Rejected!	
GOBP_RESPONSE_TO_CHOLESTEROL	26	25		
GOBP_CYCLIC_NUCLEOTIDE_TRANSPORT	6		Rejected!	
GOBP_HISTONE_H3_K27_METHYLATION	25	20		
GOBP_RESPONSE_TO_INTERLEUKIN_6	33	33		
GOBP_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_D_ASPARTATE_IMPORT_ACROSS_PLASMA_MEMBRANE	6		Rejected!	
GOBP_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE	12		Rejected!	
GOBP_HYDROGEN_SULFIDE_METABOLIC_PROCESS	6		Rejected!	
GOBP_PHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN	15	15		
GOBP_HETEROCHROMATIN_ORGANIZATION	97	93		
GOBP_BASEMENT_MEMBRANE_ASSEMBLY	14		Rejected!	
GOBP_CAVEOLA_ASSEMBLY	5		Rejected!	
GOBP_DEHYDROASCORBIC_ACID_TRANSPORT	6		Rejected!	
GOBP_INCLUSION_BODY_ASSEMBLY	25	25		
GOBP_AGGRESOME_ASSEMBLY	7		Rejected!	
GOBP_RESPONSE_TO_GROWTH_FACTOR	679		Rejected!	
GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR	40	40		
GOBP_REGULATION_OF_BILE_ACID_BIOSYNTHETIC_PROCESS	16	15		
GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	23	23		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	12		Rejected!	
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	37	36		
GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	19	18		
GOBP_TRANSPOSON_INTEGRATION	8		Rejected!	
GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	63	63		
GOBP_UV_DAMAGE_EXCISION_REPAIR	13		Rejected!	
GOBP_SMALL_REGULATORY_NCRNA_PROCESSING	56	56		
GOBP_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA	27	27		
GOBP_RISC_COMPLEX_ASSEMBLY	10		Rejected!	
GOBP_ORGANELLE_ASSEMBLY	917		Rejected!	
GOBP_HISTONE_H3_DEACETYLATION	13		Rejected!	
GOBP_HISTONE_H4_DEACETYLATION	10		Rejected!	
GOBP_CRD_MEDIATED_MRNA_STABILIZATION	13		Rejected!	
GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION	19	18		
GOBP_PROTEIN_K48_LINKED_UBIQUITINATION	72	69		
GOBP_DEPHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN	5		Rejected!	
GOBP_NEUTROPHIL_MEDIATED_CYTOTOXICITY	17	17		
GOBP_NEUTROPHIL_MEDIATED_KILLING_OF_BACTERIUM	12		Rejected!	
GOBP_NEUTROPHIL_MEDIATED_KILLING_OF_GRAM_NEGATIVE_BACTERIUM	7		Rejected!	
GOBP_NEUTROPHIL_MEDIATED_KILLING_OF_FUNGUS	5		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_MEDIATED_CYTOTOXICITY	7		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_MEDIATED_KILLING_OF_SYMBIONT_CELL	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	75	73		
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM_EXIT_SITE	7		Rejected!	
GOBP_BONE_MATURATION	30	29		
GOBP_PROTEIN_K11_LINKED_UBIQUITINATION	31	29		
GOBP_LEFT_RIGHT_AXIS_SPECIFICATION	13		Rejected!	
GOBP_DEMETHYLATION	79	68		
GOBP_OXIDATIVE_DEMETHYLATION	27	18		
GOBP_NADPH_OXIDATION	9		Rejected!	
GOBP_NEURON_DEATH	450	449		
GOBP_RNA_SURVEILLANCE	16	16		
GOBP_NUCLEAR_MRNA_SURVEILLANCE	10		Rejected!	
GOBP_NUCLEAR_NCRNA_SURVEILLANCE	7		Rejected!	
GOBP_CUT_CATABOLIC_PROCESS	5		Rejected!	
GOBP_HISTONE_MRNA_CATABOLIC_PROCESS	11		Rejected!	
GOBP_POLYADENYLATION_DEPENDENT_SNORNA_3_END_PROCESSING	7		Rejected!	
GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	21	21		
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	12		Rejected!	
GOBP_RNA_3_URIDYLATION	5		Rejected!	
GOBP_DNA_CONFORMATION_CHANGE	59	59		
GOBP_RESPONSE_TO_PARATHYROID_HORMONE	6		Rejected!	
GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION	26	26		
GOBP_RESOLUTION_OF_RECOMBINATION_INTERMEDIATES	6		Rejected!	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	10		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN	43	40		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN	9		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_JUXTAPARANODE_REGION_OF_AXON	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	336	327		
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	323	273		
GOBP_CELLULAR_RESPONSE_TO_BACTERIAL_LIPOPROTEIN	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_PEPTIDOGLYCAN	7		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MURAMYL_DIPEPTIDE	9		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	186	162		
GOBP_CELLULAR_RESPONSE_TO_ANTIBIOTIC	13		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	240	224		
GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	17	17		
GOBP_CELLULAR_RESPONSE_TO_METAL_ION	170	164		
GOBP_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS	10		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	64	60		
GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION	26	24		
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	78	77		
GOBP_CELLULAR_RESPONSE_TO_COPPER_ION	18	15		
GOBP_CELLULAR_RESPONSE_TO_IRON_ION	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MAGNESIUM_ION	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MANGANESE_ION	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ZINC_ION	14		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_VITAMIN	17	17		
GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID	46	45		
GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ALKALOID	30	30		
GOBP_CELLULAR_RESPONSE_TO_CAFFEINE	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_COCAINE	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_NICOTINE	7		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ATP	10		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CAMP	39	39		
GOBP_CELLULAR_RESPONSE_TO_CGMP	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	164	162		
GOBP_HAIR_FOLLICLE_CELL_PROLIFERATION	5		Rejected!	
GOBP_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING	15	15		
GOBP_DIPHOSPHATE_METABOLIC_PROCESS	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	111	109		
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	80	79		
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_18	10		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_DSRNA	21	20		
GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	15	15		
GOBP_CELLULAR_RESPONSE_TO_ETHANOL	27	23		
GOBP_CELLULAR_RESPONSE_TO_ETHER	10		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	15	15		
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	168	164		
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	51	49		
GOBP_CELLULAR_RESPONSE_TO_MINERALOCORTICOID_STIMULUS	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS	38	34		
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	25	25		
GOBP_CELLULAR_RESPONSE_TO_TESTOSTERONE_STIMULUS	9		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LIPID	641		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL	20	19		
GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID	23	22		
GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS	38	36		
GOBP_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS	22	21		
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	560		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	11		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HISTAMINE	11		Rejected!	
GOBP_MANGANESE_ION_TRANSMEMBRANE_TRANSPORT	6		Rejected!	
GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	40	38		
GOBP_REGULATION_OF_HISTONE_H3_K14_ACETYLATION	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HYDROPEROXIDE	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL	20	19		
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	151	146		
GOBP_CELLULAR_RESPONSE_TO_HYPEROXIA	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HYPOXIA	110	109		
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	26	26		
GOBP_CELLULAR_RESPONSE_TO_WATER_STIMULUS	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	171	149		
GOBP_CELLULAR_RESPONSE_TO_PH	26	26		
GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH	15	15		
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	61	57		
GOBP_CELLULAR_RESPONSE_TO_SALT_STRESS	25	22		
GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE	24	21		
GOBP_CELLULAR_HYPEROSMOTIC_SALINITY_RESPONSE	20	17		
GOBP_CELLULAR_HYPOTONIC_RESPONSE	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_RADIATION	179	178		
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	75	75		
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	28	28		
GOBP_CELLULAR_RESPONSE_TO_X_RAY	11		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	113	112		
GOBP_CELLULAR_RESPONSE_TO_LIGHT_INTENSITY	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_UV_A	11		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_UV_B	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_UV_C	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	308	299		
GOBP_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS	17	17		
GOBP_CELLULAR_RESPONSE_TO_NITROSATIVE_STRESS	6		Rejected!	
GOBP_RESPONSE_TO_HEPARIN	6		Rejected!	
GOBP_GENOMIC_IMPRINTING	19	17		
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	49	48		
GOBP_CEMENTUM_MINERALIZATION	6		Rejected!	
GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION	46	46		
GOBP_INOSITOL_PHOSPHATE_CATABOLIC_PROCESS	19	18		
GOBP_RESPONSE_TO_DEXAMETHASONE	29	28		
GOBP_HISTONE_H3_K27_DEMETHYLATION	6		Rejected!	
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	250	248		
GOBP_PROTEIN_UFMYLATION	6		Rejected!	
GOBP_ZINC_ION_TRANSMEMBRANE_TRANSPORT	25	25		
GOBP_ZINC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	8		Rejected!	
GOBP_LYMPHOCYTE_AGGREGATION	5		Rejected!	
GOBP_OTIC_VESICLE_DEVELOPMENT	15		Rejected!	
GOBP_OTIC_VESICLE_MORPHOGENESIS	10		Rejected!	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	40	40		
GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	28	28		
GOBP_MACROPHAGE_INFLAMMATORY_PROTEIN_1_ALPHA_PRODUCTION	7		Rejected!	
GOBP_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	11		Rejected!	
GOBP_IP_10_PRODUCTION	11		Rejected!	
GOBP_GRANULOCYTE_CHEMOTAXIS	129	125		
GOBP_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	59	59		
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	31	31		
GOBP_VOCALIZATION_BEHAVIOR	21	20		
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	19	19		
GOBP_NEGATIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	19	19		
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	6		Rejected!	
GOBP_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	10		Rejected!	
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	5		Rejected!	
GOBP_MONONUCLEAR_CELL_MIGRATION	183	182		
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	120	120		
GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	21	21		
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	70	70		
GOBP_COMMISSURAL_NEURON_AXON_GUIDANCE	12		Rejected!	
GOBP_RESPONSE_TO_INDOLE_3_METHANOL	5		Rejected!	
GOBP_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE	40	39		
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION	411	403		
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_EXTRACELLULAR_REGION	7		Rejected!	
GOBP_ANATOMICAL_STRUCTURE_MATURATION	299	285		
GOBP_ECTODERMAL_PLACODE_DEVELOPMENT	17	17		
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	196	195		
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	37	37		
GOBP_ER_ASSOCIATED_MISFOLDED_PROTEIN_CATABOLIC_PROCESS	12		Rejected!	
GOBP_ICOSANOID_TRANSPORT	60	60		
GOBP_LEUKOTRIENE_TRANSPORT	6		Rejected!	
GOBP_RESPONSE_TO_NITRIC_OXIDE	17	17		
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION	31	31		
GOBP_RESPONSE_TO_BMP	186	180		
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	100	98		
GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	19	19		
GOBP_PODOSOME_ASSEMBLY	22	21		
GOBP_REGULATION_OF_PODOSOME_ASSEMBLY	17	16		
GOBP_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY	13		Rejected!	
GOBP_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	207	206		
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	59	57		
GOBP_TAIL_ANCHORED_MEMBRANE_PROTEIN_INSERTION_INTO_ER_MEMBRANE	18	17		
GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	212	205		
GOBP_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION	45	45		
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	180	175		
GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_CLEARANCE	9		Rejected!	
GOBP_CELL_PROLIFERATION_IN_BONE_MARROW	14		Rejected!	
GOBP_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL	7		Rejected!	
GOBP_TNFSF11_MEDIATED_SIGNALING_PATHWAY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_IN_BONE_MARROW	11		Rejected!	
GOBP_RESPONSE_TO_CATECHOLAMINE	75	74		
GOBP_RESPONSE_TO_EPINEPHRINE	10		Rejected!	
GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	32	32		
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	26	26		
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS	148	146		
GOBP_MACROPHAGE_APOPTOTIC_PROCESS	13		Rejected!	
GOBP_ODONTOBLAST_DIFFERENTIATION	10		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_ADHERENS_JUNCTION	6		Rejected!	
GOBP_DNA_BIOSYNTHETIC_PROCESS	186	185		
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	346	340		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	106	106		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	204	199		
GOBP_DETERMINATION_OF_DIGESTIVE_TRACT_LEFT_RIGHT_ASYMMETRY	7		Rejected!	
GOBP_DETERMINATION_OF_LIVER_LEFT_RIGHT_ASYMMETRY	6		Rejected!	
GOBP_UREA_TRANSMEMBRANE_TRANSPORT	6		Rejected!	
GOBP_COHESIN_LOADING	6		Rejected!	
GOBP_ENDOCANNABINOID_SIGNALING_PATHWAY	6		Rejected!	
GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	5		Rejected!	
GOBP_EXTRACELLULAR_EXOSOME_ASSEMBLY	7		Rejected!	
GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	36	35		
GOBP_NEPHRON_DEVELOPMENT	162	157		
GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	121	116		
GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT	20	20		
GOBP_PROXIMAL_TUBULE_DEVELOPMENT	6		Rejected!	
GOBP_DISTAL_TUBULE_DEVELOPMENT	10		Rejected!	
GOBP_DISTAL_CONVOLUTED_TUBULE_DEVELOPMENT	5		Rejected!	
GOBP_RENAL_VESICLE_FORMATION	8		Rejected!	
GOBP_MESENCHYMAL_STEM_CELL_MAINTENANCE_INVOLVED_IN_NEPHRON_MORPHOGENESIS	7		Rejected!	
GOBP_COLLECTING_DUCT_DEVELOPMENT	14		Rejected!	
GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION_INVOLVED_IN_NEPHRON_DEVELOPMENT	5		Rejected!	
GOBP_COMMA_SHAPED_BODY_MORPHOGENESIS	6		Rejected!	
GOBP_S_SHAPED_BODY_MORPHOGENESIS	8		Rejected!	
GOBP_JUXTAGLOMERULAR_APPARATUS_DEVELOPMENT	5		Rejected!	
GOBP_LOOP_OF_HENLE_DEVELOPMENT	10		Rejected!	
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	156	151		
GOBP_KIDNEY_MESENCHYME_DEVELOPMENT	15	15		
GOBP_METANEPHRIC_MESENCHYME_DEVELOPMENT	11		Rejected!	
GOBP_NEPHRON_TUBULE_FORMATION	23	21		
GOBP_RENAL_VESICLE_DEVELOPMENT	20	20		
GOBP_STEM_CELL_PROLIFERATION	147	142		
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	106	102		
GOBP_GLOMERULUS_MORPHOGENESIS	11		Rejected!	
GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT	16	16		
GOBP_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	13		Rejected!	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	22	22		
GOBP_POSITIVE_REGULATION_OF_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	8		Rejected!	
GOBP_MESENCHYME_MORPHOGENESIS	58	58		
GOBP_MESANGIAL_CELL_DEVELOPMENT	5		Rejected!	
GOBP_EPITHELIAL_CELL_FATE_COMMITMENT	18	16		
GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	14		Rejected!	
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	7		Rejected!	
GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS	80	75		
GOBP_MESONEPHRIC_TUBULE_FORMATION	14		Rejected!	
GOBP_METANEPHRIC_TUBULE_MORPHOGENESIS	10		Rejected!	
GOBP_METANEPHRIC_TUBULE_FORMATION	6		Rejected!	
GOBP_NEPHRIC_DUCT_DEVELOPMENT	15		Rejected!	
GOBP_MESONEPHRIC_DUCT_DEVELOPMENT	9		Rejected!	
GOBP_NEPHRIC_DUCT_FORMATION	8		Rejected!	
GOBP_MESONEPHRIC_DUCT_MORPHOGENESIS	7		Rejected!	
GOBP_MESONEPHRIC_DUCT_FORMATION	5		Rejected!	
GOBP_URETER_DEVELOPMENT	20	20		
GOBP_URETER_SMOOTH_MUSCLE_DEVELOPMENT	5		Rejected!	
GOBP_URETER_MORPHOGENESIS	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	8		Rejected!	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	23	23		
GOBP_CELL_PROLIFERATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	10		Rejected!	
GOBP_METANEPHRIC_COLLECTING_DUCT_DEVELOPMENT	8		Rejected!	
GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT	25	25		
GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT	38	38		
GOBP_REGULATION_OF_METANEPHROS_DEVELOPMENT	5		Rejected!	
GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT	14		Rejected!	
GOBP_METANEPHRIC_GLOMERULUS_VASCULATURE_DEVELOPMENT	8		Rejected!	
GOBP_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT	20	20		
GOBP_METANEPHRIC_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_METANEPHRIC_NEPHRON_MORPHOGENESIS	22	22		
GOBP_METANEPHRIC_NEPHRON_TUBULE_MORPHOGENESIS	7		Rejected!	
GOBP_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS	15	15		
GOBP_GLOMERULAR_EPITHELIAL_CELL_DEVELOPMENT	9		Rejected!	
GOBP_VESICLE_UNCOATING	9		Rejected!	
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	128	127		
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	209	204		
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	150	150		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	85	85		
GOBP_MODIFIED_AMINO_ACID_TRANSPORT	34	33		
GOBP_RESCUE_OF_STALLED_RIBOSOME	10		Rejected!	
GOBP_SULFUR_COMPOUND_TRANSPORT	48	48		
GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS	16	16		
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	1211		Rejected!	
GOBP_PROTEIN_ACTIVATION_CASCADE	27	26		
GOBP_BLOOD_COAGULATION_FIBRIN_CLOT_FORMATION	21	21		
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	87	87		
GOBP_MINUS_END_DIRECTED_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	5		Rejected!	
GOBP_MICROTUBULE_ANCHORING_AT_MICROTUBULE_ORGANIZING_CENTER	13		Rejected!	
GOBP_RESPONSE_TO_CELL_CYCLE_CHECKPOINT_SIGNALING	7		Rejected!	
GOBP_AMMONIUM_TRANSMEMBRANE_TRANSPORT	9		Rejected!	
GOBP_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT	16		Rejected!	
GOBP_CELLULAR_TRIVALENT_INORGANIC_ANION_HOMEOSTASIS	11		Rejected!	
GOBP_CELLULAR_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	320	316		
GOBP_TRIVALENT_INORGANIC_ANION_HOMEOSTASIS	20	19		
GOBP_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	359	353		
GOBP_POSITIVE_REGULATION_OF_SECONDARY_HEART_FIELD_CARDIOBLAST_PROLIFERATION	5		Rejected!	
GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT	21	21		
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	483	457		
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	225	211		
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	46	44		
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	79	78		
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	23	23		
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	11		Rejected!	
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	62	62		
