NAME,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,posneg
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,33,0.2991483,0.8907971,0.6339286,0.9059864,1,3224,pos
GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM,52,0.27713048,0.89062136,0.6596244,0.90579957,1,4664,pos
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,160,0.22888744,0.89036936,0.7668539,0.9058186,1,4707,pos
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,113,0.24202271,0.8903206,0.7198953,0.90531266,1,3476,pos
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,15,0.35518083,0.89020467,0.61618257,0.9049708,1,2301,pos
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING,44,0.2845326,0.8900774,0.64759725,0.9046692,1,3652,pos
GOBP_VASCULOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS,16,0.36191562,0.8896646,0.6098655,0.9051464,1,3482,pos
GOBP_MRNA_EXPORT_FROM_NUCLEUS,61,0.26590708,0.8893882,0.6956522,0.90525264,1,2751,pos
GOBP_INNER_CELL_MASS_CELL_PROLIFERATION,17,0.35166204,0.8893128,0.6363636,0.904831,1,4299,pos
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,48,0.27952263,0.889276,0.68666667,0.9042843,1,2822,pos
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,108,0.24386439,0.88926643,0.74300253,0.90366673,1,4804,pos
GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS,24,0.31954795,0.8892248,0.6351351,0.9031414,1,4067,pos
GOBP_NEGATIVE_REGULATION_OF_LIPASE_ACTIVITY,18,0.33692655,0.8881311,0.6121593,0.90550226,1,5774,pos
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,84,0.25074726,0.8874537,0.7368421,0.9067878,1,2514,pos
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,84,0.25133273,0.88736874,0.6838235,0.90636945,1,2416,pos
GOBP_MITOTIC_CYTOKINESIS,76,0.26003516,0.8872865,0.7408313,0.90595883,1,4121,pos
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,112,0.23669845,0.8872596,0.78316325,0.90538627,1,2755,pos
GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,31,0.30029306,0.88698643,0.6420048,0.90548766,1,2887,pos
GOBP_NEUROINFLAMMATORY_RESPONSE,67,0.26423782,0.8869169,0.6995074,0.905057,1,3499,pos
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,40,0.29070124,0.8868162,0.66281754,0.9046597,1,3828,pos
GOBP_NEGATIVE_T_CELL_SELECTION,15,0.35280487,0.8866816,0.61814344,0.9043719,1,2526,pos
GOBP_TOR_SIGNALING,130,0.23723097,0.88548875,0.774026,0.9069008,1,3664,pos
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION,118,0.23928621,0.88535786,0.7606635,0.90661585,1,3482,pos
GOBP_CARBOXYLIC_ACID_TRANSPORT,280,0.21790399,0.88509274,0.875,0.90669495,1,4251,pos
GOBP_VIRION_ASSEMBLY,27,0.31371126,0.8843326,0.63265306,0.908099,1,1223,pos
GOBP_MICROTUBULE_POLYMERIZATION,83,0.25125903,0.8841165,0.7121588,0.9080302,1,1212,pos
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,16,0.35497737,0.8832367,0.6277533,0.909764,1,753,pos
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING,97,0.24142198,0.8828814,0.73368144,0.91004926,1,5027,pos
GOBP_NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,24,0.32110986,0.8827833,0.6481481,0.90967304,1,6028,pos
GOBP_REGULATION_OF_COLLATERAL_SPROUTING,23,0.3232868,0.8825876,0.6053215,0.9095571,1,3199,pos
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,137,0.23182918,0.8815764,0.7959698,0.9115099,1,3470,pos
GOBP_AUTOPHAGY_OF_MITOCHONDRION,83,0.25141647,0.88134927,0.7394541,0.9114593,1,4554,pos
GOBP_VESICLE_LOCALIZATION,210,0.21909715,0.88011485,0.86263734,0.91405547,1,3037,pos
GOBP_REGULATION_OF_TOLERANCE_INDUCTION,19,0.33548734,0.87932646,0.6141907,0.9154509,1,4860,pos
GOBP_PROGRAMMED_CELL_DEATH_INVOLVED_IN_CELL_DEVELOPMENT,31,0.29893476,0.8793046,0.6736111,0.9148602,1,5775,pos
GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,49,0.27514106,0.87919664,0.688196,0.9144933,1,4137,pos
GOBP_MULTICELLULAR_ORGANISM_AGING,32,0.30560368,0.8787063,0.6522782,0.91510236,1,4209,pos
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,143,0.23039673,0.87856567,0.7906977,0.9148124,1,2290,pos
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS,37,0.2889131,0.8783541,0.65882355,0.91472405,1,2800,pos
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS,24,0.31840667,0.8779877,0.6313364,0.91503596,1,6751,pos
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,16,0.34610054,0.87735325,0.6283186,0.91601104,1,4800,pos
GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING,27,0.312544,0.8770992,0.63982105,0.91600984,1,5748,pos
GOBP_T_HELPER_2_CELL_DIFFERENTIATION,17,0.34791246,0.87706834,0.66033757,0.91546094,1,2694,pos
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,127,0.23462743,0.8767948,0.78756475,0.91555005,1,2887,pos
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,28,0.3126254,0.876669,0.64810693,0.91525745,1,574,pos
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT,117,0.23634048,0.8765838,0.7627551,0.914838,1,2933,pos
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION,28,0.30753314,0.87640774,0.640553,0.91469395,1,2979,pos
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION,26,0.30767575,0.87621725,0.6628959,0.91455835,1,5563,pos
GOBP_P_BODY_ASSEMBLY,20,0.32461768,0.87504566,0.6365546,0.9169145,1,3582,pos
GOBP_AMMONIUM_ION_METABOLIC_PROCESS,26,0.31220388,0.8748078,0.66445917,0.9168755,1,1048,pos
GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY,24,0.32201052,0.8741508,0.6550976,0.9179508,1,3704,pos
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE,15,0.35239822,0.8738777,0.64166665,0.9180175,1,124,pos
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,27,0.31030554,0.8738091,0.6587473,0.91757,1,6776,pos
GOBP_T_CELL_HOMEOSTASIS,51,0.271534,0.87333494,0.7347932,0.9181326,1,3465,pos
GOBP_SYNAPTIC_VESICLE_TRANSPORT,46,0.2775957,0.87326294,0.6926503,0.91767216,1,1280,pos
GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS,19,0.33969602,0.87238514,0.6474359,0.9192555,1,4604,pos
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING,48,0.2760813,0.8719962,0.7132867,0.91962725,1,4996,pos
GOBP_MATURE_B_CELL_DIFFERENTIATION,41,0.28360733,0.8717308,0.6773455,0.91964024,1,3799,pos
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,71,0.25789,0.87036556,0.7751938,0.92244315,1,3350,pos
GOBP_IMMUNOGLOBULIN_PRODUCTION,145,0.22793981,0.87004393,0.80494505,0.9226023,1,3374,pos
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION,27,0.3090498,0.86979747,0.6771084,0.92257124,1,2312,pos
GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME,46,0.27840889,0.86970633,0.68457943,0.9221559,1,2800,pos
GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS,15,0.35699144,0.8689914,0.6288889,0.92332846,1,2995,pos
GOBP_PROTEIN_LOCALIZATION_TO_CILIUM,71,0.25304028,0.8682975,0.7368421,0.92439455,1,3940,pos
GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT,16,0.34756628,0.86796814,0.6412556,0.9245756,1,3169,pos
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,75,0.25182238,0.86780566,0.7375,0.92434055,1,2427,pos
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS,116,0.23522276,0.8677744,0.802005,0.9237912,1,3427,pos
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,15,0.36115366,0.8677013,0.62761503,0.9233358,1,4395,pos
GOBP_GANGLION_DEVELOPMENT,16,0.34551117,0.8675052,0.65,0.9231565,1,510,pos
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE,51,0.26960075,0.86729044,0.72684085,0.9230733,1,3039,pos
GOBP_RECOMBINATIONAL_REPAIR,163,0.22326729,0.8664202,0.84126985,0.92453533,1,4940,pos
GOBP_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,30,0.30667436,0.86577463,0.69503546,0.92546415,1,5661,pos
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,17,0.3447534,0.865557,0.6719101,0.925343,1,2927,pos
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,111,0.2350235,0.8647863,0.8042895,0.926615,1,2694,pos
GOBP_PROTEIN_AUTOPROCESSING,29,0.30274093,0.8635699,0.6800895,0.9289185,1,338,pos
GOBP_LYMPHOCYTE_HOMEOSTASIS,89,0.24180645,0.86354345,0.7846535,0.9283448,1,3868,pos
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,54,0.2668708,0.86345357,0.7330317,0.9279042,1,2674,pos
GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE,20,0.32673803,0.863091,0.6595289,0.9281346,1,2140,pos
GOBP_VASCULAR_WOUND_HEALING,16,0.3395941,0.86298,0.6554054,0.9277676,1,2479,pos
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS,67,0.2561466,0.8629712,0.7487805,0.9271611,1,3688,pos
GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT,60,0.2639531,0.8628395,0.75,0.9268477,1,3455,pos
GOBP_MEIOTIC_SPINDLE_ORGANIZATION,19,0.33356282,0.86181384,0.70251715,0.9287299,1,1309,pos
GOBP_LYMPHOCYTE_CHEMOTAXIS,54,0.2677226,0.86101556,0.7136038,0.93003994,1,4860,pos
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,112,0.2341423,0.86060876,0.8126722,0.9303916,1,3815,pos
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,292,0.20799138,0.8604222,0.9310345,0.930214,1,2514,pos
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION,16,0.34200236,0.8603844,0.6712329,0.9296749,1,3768,pos
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,96,0.2430783,0.8600011,0.81593406,0.9299631,1,3169,pos
GOBP_MITOCHONDRIAL_DEPOLARIZATION,24,0.309704,0.85949945,0.68604654,0.93051,1,2857,pos
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,50,0.26303294,0.8590486,0.76148796,0.93088305,1,2825,pos
GOBP_RESPONSE_TO_STEROL_DEPLETION,16,0.35196003,0.8589487,0.6581395,0.9304748,1,2117,pos
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION,60,0.25738403,0.858704,0.775,0.9304192,1,4270,pos
GOBP_REGULATION_OF_TRANSCRIPTION_INITIATION_BY_RNA_POLYMERASE_II,69,0.24714671,0.8584786,0.7864583,0.9303174,1,3545,pos
GOBP_REGULATION_OF_VITAMIN_METABOLIC_PROCESS,17,0.339588,0.8582528,0.6564706,0.93018323,1,3688,pos
GOBP_SKELETAL_MUSCLE_ADAPTATION,23,0.31352836,0.8581555,0.66885966,0.9297732,1,3335,pos
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION,25,0.30724913,0.8579394,0.6765376,0.92965263,1,5661,pos
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,95,0.23652892,0.85707974,0.7948718,0.93105054,1,3888,pos
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,302,0.20873155,0.8565368,0.9426934,0.93161595,1,3865,pos
GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION,21,0.3224022,0.85549766,0.6997886,0.9333787,1,5564,pos
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION,43,0.27791488,0.8554617,0.70509976,0.93284535,1,4747,pos
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,36,0.2918426,0.855293,0.7048055,0.9325806,1,7108,pos
GOBP_ECTOPIC_GERM_CELL_PROGRAMMED_CELL_DEATH,21,0.31879154,0.8545763,0.69162995,0.93356043,1,1397,pos
GOBP_REGULATION_OF_CELL_DIVISION,180,0.21650897,0.8532325,0.88297874,0.9360065,1,2770,pos
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,56,0.25597325,0.85299754,0.7772512,0.9358995,1,3775,pos
GOBP_STEROL_TRANSPORT,112,0.23036061,0.85270214,0.8181818,0.9359374,1,4474,pos
GOBP_HISTONE_UBIQUITINATION,54,0.26375753,0.8524395,0.7540603,0.9359612,1,4692,pos
GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING,23,0.3139803,0.8522516,0.67627496,0.93576664,1,16,pos
GOBP_DNA_CONFORMATION_CHANGE,59,0.26460543,0.85178566,0.7403189,0.93621016,1,1930,pos
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS,108,0.23443441,0.85173446,0.8227848,0.9357099,1,4137,pos
GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,22,0.31624553,0.85050344,0.6860215,0.9378189,1,6647,pos
GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,61,0.2533677,0.8503155,0.7877358,0.93761146,1,2742,pos
GOBP_REGULATION_OF_DNA_REPLICATION,142,0.22322328,0.8495199,0.84158415,0.9387678,1,4663,pos
GOBP_REGULATION_OF_ANION_TRANSPORT,116,0.22989842,0.8488188,0.8622449,0.9397227,1,3892,pos
GOBP_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY,21,0.3211847,0.84806854,0.6808989,0.9408176,1,3704,pos
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,112,0.23327485,0.84781194,0.8537234,0.9407608,1,3499,pos
GOBP_ATP_METABOLIC_PROCESS,207,0.21316226,0.8473853,0.8964497,0.9411014,1,4098,pos
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,25,0.30643773,0.84717715,0.7056277,0.9409562,1,3843,pos
GOBP_T_CELL_CHEMOTAXIS,23,0.31231302,0.8464255,0.6779279,0.9420008,1,4860,pos
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE,45,0.26674986,0.8463125,0.73348016,0.94164956,1,2539,pos
GOBP_REGULATION_OF_OSSIFICATION,138,0.22463259,0.8459543,0.8808933,0.9418159,1,4270,pos
GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION,205,0.21404624,0.84585315,0.91525424,0.9414224,1,3996,pos
GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,15,0.34847963,0.8457845,0.6918239,0.94095385,1,2213,pos
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,53,0.2585838,0.8454044,0.74473065,0.9411385,1,3721,pos
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,150,0.22102815,0.8451694,0.9050132,0.9410479,1,3384,pos
GOBP_REGULATION_OF_AMYLOID_BETA_FORMATION,37,0.2778263,0.8450491,0.7488152,0.9407136,1,4136,pos
GOBP_REGULATION_OF_NUCLEASE_ACTIVITY,27,0.29285064,0.8450226,0.7004505,0.9401558,1,5676,pos
GOBP_B_CELL_ACTIVATION,291,0.20537226,0.84449226,0.96209913,0.9406812,1,3868,pos
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,21,0.32713342,0.8442861,0.7060134,0.9405041,1,1172,pos
GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION,32,0.28706247,0.844275,0.74358976,0.93991655,1,3376,pos
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,108,0.23207569,0.84387976,0.84514433,0.94015265,1,4038,pos
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY,28,0.29881808,0.84374815,0.7405765,0.9398257,1,2723,pos
GOBP_MITOTIC_SPINDLE_ASSEMBLY,70,0.2455351,0.84367025,0.7956731,0.939387,1,3311,pos
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,35,0.28370735,0.8429848,0.7626728,0.94019455,1,803,pos
GOBP_MYELIN_MAINTENANCE,17,0.3312698,0.8421713,0.7023061,0.94135517,1,2461,pos
GOBP_MYOBLAST_PROLIFERATION,29,0.29313084,0.8419339,0.74492097,0.9412225,1,6651,pos
GOBP_PROTEIN_HYDROXYLATION,26,0.301157,0.8415673,0.716895,0.9413995,1,6747,pos
GOBP_PROSTATE_GLAND_DEVELOPMENT,51,0.26501733,0.84095705,0.7294118,0.9420877,1,3069,pos
GOBP_SKIN_EPIDERMIS_DEVELOPMENT,116,0.22557741,0.84089005,0.87564766,0.94160485,1,3899,pos
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,119,0.22443284,0.8408549,0.86153847,0.94108385,1,3585,pos
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,195,0.21406873,0.8404981,0.9289474,0.9412147,1,2926,pos
GOBP_QUATERNARY_AMMONIUM_GROUP_TRANSPORT,15,0.3459708,0.8391316,0.7023061,0.9435234,1,4859,pos
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC,16,0.3367312,0.83901334,0.72270745,0.94316304,1,4119,pos
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT,36,0.27921504,0.83884335,0.7443946,0.94291353,1,2229,pos
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS,121,0.22180545,0.8380837,0.8905473,0.9438455,1,3915,pos
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,39,0.27462056,0.8379666,0.7692308,0.9434992,1,2461,pos
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,35,0.27993998,0.83732957,0.7266515,0.94425106,1,2696,pos
GOBP_REGULATION_OF_RECEPTOR_CLUSTERING,23,0.31090012,0.8372222,0.71748877,0.9438574,1,2126,pos
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,67,0.24822432,0.8370879,0.8183908,0.9435425,1,4542,pos
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,17,0.33250907,0.8361892,0.7044968,0.9447832,1,2348,pos
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION,15,0.3327117,0.8360137,0.6835443,0.9445252,1,122,pos
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,202,0.21083021,0.83534735,0.9254144,0.94525295,1,3388,pos
GOBP_REGULATION_OF_PH,100,0.23397233,0.83504295,0.81546134,0.9452303,1,4307,pos
GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION,26,0.2986861,0.83488363,0.7191781,0.94492835,1,1688,pos
GOBP_REGULATION_OF_ISOTYPE_SWITCHING,43,0.27105924,0.8344637,0.79676676,0.9451767,1,3812,pos
GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,112,0.22945502,0.8340575,0.8888889,0.94537526,1,4122,pos
GOBP_REGULATION_OF_CELLULAR_PH,83,0.24012323,0.8334004,0.8181818,0.94613,1,4307,pos
GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,59,0.25195372,0.83339375,0.7882353,0.94553477,1,4309,pos
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,45,0.26245356,0.833273,0.77304965,0.94517636,1,2673,pos
GOBP_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,22,0.31570742,0.8330979,0.71624714,0.9449323,1,3625,pos
GOBP_T_CELL_APOPTOTIC_PROCESS,66,0.24652737,0.8326142,0.8272506,0.9452756,1,4137,pos
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS,29,0.28626794,0.8326113,0.75438595,0.9446745,1,1390,pos
GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_COMMITMENT,16,0.32914647,0.83189726,0.7121535,0.9455141,1,265,pos
GOBP_CRANIAL_NERVE_DEVELOPMENT,51,0.2584347,0.83184135,0.773494,0.9450125,1,625,pos
GOBP_TELENCEPHALON_REGIONALIZATION,16,0.33938247,0.8317381,0.70877945,0.94462204,1,3067,pos
GOBP_PURINE_NUCLEOTIDE_SALVAGE,18,0.3200436,0.8316089,0.7052154,0.9442848,1,2274,pos
GOBP_POSITIVE_CHEMOTAXIS,44,0.26461932,0.83156276,0.7643021,0.9437746,1,4038,pos
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,299,0.2022866,0.83149916,0.97590363,0.9433027,1,3903,pos
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,17,0.33061463,0.8311666,0.6956522,0.9433925,1,1111,pos
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,284,0.2018638,0.83103365,0.9705015,0.9430492,1,3406,pos
GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION,16,0.32898048,0.8304669,0.706499,0.94355774,1,2308,pos
GOBP_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,21,0.31606424,0.82926214,0.7193764,0.9452994,1,2261,pos
GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,37,0.27757898,0.82906824,0.7649667,0.945091,1,6866,pos
GOBP_CELLULAR_DEFENSE_RESPONSE,15,0.33791023,0.8287744,0.70526314,0.9450721,1,6084,pos
GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY,15,0.3384781,0.82844913,0.7214912,0.9451074,1,3078,pos
GOBP_MACROPHAGE_CHEMOTAXIS,47,0.26347676,0.8270621,0.7585366,0.9472666,1,4438,pos
GOBP_ACUTE_PHASE_RESPONSE,38,0.27452636,0.8260534,0.76674366,0.94867355,1,3252,pos
GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS,15,0.33758438,0.82589656,0.7192225,0.9483464,1,2770,pos
GOBP_REGULATION_OF_RECEPTOR_RECYCLING,29,0.29490146,0.8258062,0.74509805,0.94792324,1,905,pos
GOBP_REGULATION_OF_CELLULAR_RESPIRATION,63,0.24332966,0.8255837,0.8329412,0.9477583,1,3863,pos
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,158,0.2132587,0.8255678,0.90529245,0.947183,1,4038,pos
GOBP_GRANULOCYTE_DIFFERENTIATION,44,0.26212585,0.82541853,0.77598155,0.94688404,1,4849,pos
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS,68,0.24323265,0.8254022,0.81490386,0.9463206,1,3287,pos
GOBP_REGULATION_OF_DNA_STRAND_ELONGATION,18,0.32206056,0.82420033,0.72651356,0.9480632,1,124,pos
GOBP_CELL_RECOGNITION,162,0.2126425,0.82406956,0.92622954,0.94770664,1,1565,pos
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,51,0.25716954,0.8237071,0.81113803,0.9477697,1,3888,pos
GOBP_AMYLOID_FIBRIL_FORMATION,24,0.29635292,0.8225639,0.73218143,0.949321,1,2218,pos
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,16,0.33253857,0.82250166,0.6911447,0.9488332,1,1677,pos
GOBP_REGULATION_OF_RUFFLE_ASSEMBLY,29,0.28793305,0.82232606,0.7282609,0.9485577,1,2354,pos
GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,180,0.2107465,0.82180476,0.9361702,0.9488888,1,5676,pos
GOBP_CYTOKINESIS,172,0.21130213,0.82152706,0.9457143,0.9487994,1,4171,pos
GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING,29,0.28884822,0.82051915,0.764574,0.9500962,1,1562,pos
GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR,17,0.3236744,0.82026744,0.7020316,0.94997925,1,93,pos
GOBP_PLATELET_AGGREGATION,56,0.24801473,0.82014173,0.82435596,0.9496218,1,3031,pos
GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME,18,0.31713367,0.8192257,0.74364406,0.9507532,1,3924,pos
GOBP_POST_ANAL_TAIL_MORPHOGENESIS,25,0.2958803,0.81919837,0.7658643,0.950202,1,1481,pos
GOBP_CHONDROITIN_SULFATE_METABOLIC_PROCESS,29,0.28399992,0.81906873,0.74,0.9498564,1,7397,pos
GOBP_REGULATION_OF_PLATELET_AGGREGATION,30,0.28462082,0.8188152,0.7813954,0.94971853,1,2833,pos
GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER,18,0.32346496,0.81775296,0.7013575,0.9511158,1,1650,pos
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,18,0.3161697,0.8175247,0.7261411,0.95093787,1,3393,pos
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,15,0.32999378,0.81645745,0.7357294,0.952364,1,1659,pos
